baristas,price,profit
2.0,9.363636363636363,1474.42
2.0,9.454545454545455,1824.7
2.0,9.545454545454545,1593.86
2.0,9.636363636363637,1527.81
2.0,9.727272727272727,1629.13
2.0,9.818181818181818,1666.15
2.0,9.90909090909091,1646.63
2.0,10.0,1496.2
3.0,1.0,-946.0
3.0,1.0909090909090908,-882.391
3.0,1.1818181818181819,-834.582
3.0,1.2727272727272727,-813.509
3.0,1.3636363636363638,-734.991
3.0,1.4545454545454546,-706.0
3.0,1.5454545454545454,-655.382
3.0,1.6363636363636362,-598.564
3.0,1.7272727272727273,-538.982
3.0,1.8181818181818183,-501.691
3.0,1.9090909090909092,-450.045
3.0,2.0,-430.4
3.0,2.090909090909091,-353.309
3.0,2.1818181818181817,-309.064
3.0,2.2727272727272725,-268.209
3.0,2.3636363636363638,-199.064
3.0,2.4545454545454546,-216.573
3.0,2.5454545454545454,-124.255
3.0,2.6363636363636367,-94.7636
3.0,2.7272727272727275,-3.30909
3.0,2.8181818181818183,-24.7182
3.0,2.909090909090909,87.5364
3.0,3.0,78.7
3.0,3.090909090909091,150.609
3.0,3.1818181818181817,145.673
3.0,3.272727272727273,188.373
3.0,3.3636363636363638,259.045
3.0,3.4545454545454546,286.273
3.0,3.5454545454545454,357.627
3.0,3.6363636363636362,371.127
3.0,3.7272727272727275,312.982
3.0,3.8181818181818183,493.291
3.0,3.909090909090909,583.436
3.0,4.0,593.9
3.0,4.090909090909091,588.182
3.0,4.181818181818182,637.936
3.0,4.272727272727273,676.745
3.0,4.363636363636363,691.155
3.0,4.454545454545455,654.209
3.0,4.545454545454545,730.245
3.0,4.636363636363637,810.336
3.0,4.7272727272727275,810.4
3.0,4.818181818181818,694.127
3.0,4.909090909090909,827.491
3.0,5.0,834.3
3.0,5.090909090909091,930.809
3.0,5.181818181818182,904.318
3.0,5.2727272727272725,861.509
3.0,5.363636363636363,876.345
3.0,5.454545454545455,978.4
3.0,5.545454545454546,816.455
3.0,5.636363636363637,953.182
3.0,5.7272727272727275,1086.81
3.0,5.818181818181818,1033.42
3.0,5.909090909090909,971.073
3.0,6.0,1027.3
3.0,6.090909090909091,1116.09
3.0,6.181818181818182,1176.69
3.0,6.2727272727272725,1221.25
3.0,6.363636363636364,994.345
3.0,6.454545454545455,1029.31
3.0,6.545454545454546,1239.02
3.0,6.636363636363637,985.264
3.0,6.7272727272727275,1263.47
3.0,6.818181818181818,1203.68
3.0,6.909090909090909,983.345
3.0,7.0,1021.6
3.0,7.090909090909091,1065.32
3.0,7.181818181818182,1319.66
3.0,7.2727272727272725,1087.52
3.0,7.363636363636364,1143.63
3.0,7.454545454545455,1128.03
3.0,7.545454545454546,1570.48
3.0,7.636363636363637,1231.37
3.0,7.7272727272727275,1207.84
3.0,7.818181818181818,1458.19
3.0,7.909090909090909,1227.05
3.0,8.0,1203.0
3.0,8.09090909090909,1234.02
3.0,8.181818181818182,1378.34
3.0,8.272727272727273,1324.62
3.0,8.363636363636363,1574.08
3.0,8.454545454545455,1199.33
3.0,8.545454545454547,1221.0
3.0,8.636363636363637,1307.09
3.0,8.727272727272727,1291.02
3.0,8.818181818181818,1290.38
3.0,8.90909090909091,1092.18
3.0,9.0,1455.4
3.0,9.090909090909092,1362.56
3.0,9.181818181818182,1254.23
3.0,9.272727272727273,1421.06
3.0,9.363636363636363,1248.59
3.0,9.454545454545455,1434.03
3.0,9.545454545454545,1358.13
3.0,9.636363636363637,1253.94
3.0,9.727272727272727,1081.66
3.0,9.818181818181818,1591.13
3.0,9.90909090909091,1193.03
3.0,10.0,1361.7
4.0,1.0,-1129.2
4.0,1.0909090909090908,-1096.87
4.0,1.1818181818181819,-1036.1
4.0,1.2727272727272727,-998.282
4.0,1.3636363636363638,-948.573
4.0,1.4545454545454546,-889.164
4.0,1.5454545454545454,-849.418
4.0,1.6363636363636362,-808.755
4.0,1.7272727272727273,-747.273
4.0,1.8181818181818183,-714.427
4.0,1.9090909090909092,-676.664
4.0,2.0,-615.7
4.0,2.090909090909091,-570.491
4.0,2.1818181818181817,-546.782
4.0,2.2727272727272725,-466.627
4.0,2.3636363636363638,-443.0
4.0,2.4545454545454546,-381.073
4.0,2.5454545454545454,-344.173
4.0,2.6363636363636367,-264.2
4.0,2.7272727272727275,-255.982
4.0,2.8181818181818183,-184.782
4.0,2.909090909090909,-165.427
4.0,3.0,-116.2
4.0,3.090909090909091,-50.6273
4.0,3.1818181818181817,-2.66364
4.0,3.272727272727273,36.4
4.0,3.3636363636363638,19.6182
4.0,3.4545454545454546,83.4364
4.0,3.5454545454545454,158.555
4.0,3.6363636363636362,187.291
4.0,3.7272727272727275,262.782
4.0,3.8181818181818183,212.818
4.0,3.909090909090909,296.236
4.0,4.0,386.3
4.0,4.090909090909091,354.855
4.0,4.181818181818182,501.2
4.0,4.272727272727273,421.627
4.0,4.363636363636363,425.573
4.0,4.454545454545455,483.436
4.0,4.545454545454545,518.473
4.0,4.636363636363637,614.882
4.0,4.7272727272727275,625.791
4.0,4.818181818181818,648.327
4.0,4.909090909090909,520.209
4.0,5.0,562.3
4.0,5.090909090909091,708.736
4.0,5.181818181818182,679.482
4.0,5.2727272727272725,668.8
4.0,5.363636363636363,825.582
4.0,5.454545454545455,742.173
4.0,5.545454545454546,860.345
4.0,5.636363636363637,741.664
4.0,5.7272727272727275,863.327
4.0,5.818181818181818,754.155
4.0,5.909090909090909,787.573
4.0,6.0,953.1
4.0,6.090909090909091,780.318
4.0,6.181818181818182,1073.91
4.0,6.2727272727272725,772.6
4.0,6.363636363636364,1037.9
4.0,6.454545454545455,952.673
4.0,6.545454545454546,812.973
4.0,6.636363636363637,1088.42
4.0,6.7272727272727275,758.091
4.0,6.818181818181818,954.155
4.0,6.909090909090909,901.845
4.0,7.0,1198.7
4.0,7.090909090909091,696.409
4.0,7.181818181818182,1140.57
4.0,7.2727272727272725,984.791
4.0,7.363636363636364,1187.95
4.0,7.454545454545455,1064.88
4.0,7.545454545454546,1037.71
4.0,7.636363636363637,857.364
4.0,7.7272727272727275,1176.37
4.0,7.818181818181818,1083.55
4.0,7.909090909090909,1051.19
4.0,8.0,1083.4
4.0,8.09090909090909,943.573
4.0,8.181818181818182,1132.33
4.0,8.272727272727273,1315.75
4.0,8.363636363636363,1396.42
4.0,8.454545454545455,1114.55
4.0,8.545454545454547,1245.98
4.0,8.636363636363637,1294.04
4.0,8.727272727272727,1207.12
4.0,8.818181818181818,1253.79
4.0,8.90909090909091,925.982
4.0,9.0,924.9
4.0,9.090909090909092,884.018
4.0,9.181818181818182,1080.75
4.0,9.272727272727273,912.509
4.0,9.363636363636363,959.436
4.0,9.454545454545455,1094.98
4.0,9.545454545454545,1363.14
4.0,9.636363636363637,1424.35
4.0,9.727272727272727,1389.9
4.0,9.818181818181818,1363.99
4.0,9.90909090909091,869.409
4.0,10.0,1175.0
5.0,1.0,-1358.8
5.0,1.0909090909090908,-1298.75
5.0,1.1818181818181819,-1246.98
5.0,1.2727272727272727,-1198.13
5.0,1.3636363636363638,-1151.02
5.0,1.4545454545454546,-1119.5
5.0,1.5454545454545454,-1063.66
5.0,1.6363636363636362,-1012.77
5.0,1.7272727272727273,-965.091
5.0,1.8181818181818183,-917.727
5.0,1.9090909090909092,-872.409
5.0,2.0,-829.6
5.0,2.090909090909091,-776.873
5.0,2.1818181818181817,-726.873
5.0,2.2727272727272725,-703.127
5.0,2.3636363636363638,-627.245
5.0,2.4545454545454546,-600.1
5.0,2.5454545454545454,-539.818
5.0,2.6363636363636367,-513.709
5.0,2.7272727272727275,-441.109
5.0,2.8181818181818183,-385.873
5.0,2.909090909090909,-354.455
5.0,3.0,-310.2
5.0,3.090909090909091,-255.4
5.0,3.1818181818181817,-198.791
5.0,3.272727272727273,-187.673
5.0,3.3636363636363638,-153.864
5.0,3.4545454545454546,-86.7364
5.0,3.5454545454545454,-133.391
5.0,3.6363636363636362,-5.75455
5.0,3.7272727272727275,17.4273
5.0,3.8181818181818183,71.0727
5.0,3.909090909090909,72.0909
5.0,4.0,166.1
5.0,4.090909090909091,86.3818
5.0,4.181818181818182,164.155
5.0,4.272727272727273,179.164
5.0,4.363636363636363,369.664
5.0,4.454545454545455,261.145
5.0,4.545454545454545,299.509
5.0,4.636363636363637,249.282
5.0,4.7272727272727275,371.4
5.0,4.818181818181818,542.336
5.0,4.909090909090909,434.055
5.0,5.0,525.0
5.0,5.090909090909091,540.291
5.0,5.181818181818182,482.127
5.0,5.2727272727272725,406.491
5.0,5.363636363636363,483.409
5.0,5.454545454545455,532.173
5.0,5.545454545454546,614.582
5.0,5.636363636363637,660.4
5.0,5.7272727272727275,551.127
5.0,5.818181818181818,678.773
5.0,5.909090909090909,748.645
5.0,6.0,511.8
5.0,6.090909090909091,557.991
5.0,6.181818181818182,540.264
5.0,6.2727272727272725,785.627
5.0,6.363636363636364,698.091
5.0,6.454545454545455,654.773
5.0,6.545454545454546,608.618
5.0,6.636363636363637,792.455
5.0,6.7272727272727275,686.109
5.0,6.818181818181818,585.955
5.0,6.909090909090909,761.055
5.0,7.0,973.1
5.0,7.090909090909091,789.4
5.0,7.181818181818182,836.155
5.0,7.2727272727272725,747.064
5.0,7.363636363636364,783.582
5.0,7.454545454545455,1038.76
5.0,7.545454545454546,862.809
5.0,7.636363636363637,962.009
5.0,7.7272727272727275,933.936
5.0,7.818181818181818,832.636
5.0,7.909090909090909,687.336
5.0,8.0,893.5
5.0,8.09090909090909,838.036
5.0,8.181818181818182,1011.8
5.0,8.272727272727273,649.136
5.0,8.363636363636363,827.218
5.0,8.454545454545455,930.645
5.0,8.545454545454547,752.655
5.0,8.636363636363637,1147.35
5.0,8.727272727272727,844.973
5.0,8.818181818181818,645.755
5.0,8.90909090909091,1051.37
5.0,9.0,588.6
5.0,9.090909090909092,1238.83
5.0,9.181818181818182,797.509
5.0,9.272727272727273,1140.7
5.0,9.363636363636363,886.036
5.0,9.454545454545455,1073.21
5.0,9.545454545454545,845.027
5.0,9.636363636363637,884.655
5.0,9.727272727272727,752.9
5.0,9.818181818181818,953.273
5.0,9.90909090909091,1271.79
5.0,10.0,1124.6
