baristas,price,profit
3.0,8.0,1316.9
3.0,8.0,1141.2
3.0,8.0,1296.6
3.0,8.0,1503.1
3.0,8.0,1310.1
3.0,8.0,1030.2
3.0,8.0,1258.4
3.0,8.0,1527.4
3.0,8.0,1448.7
3.0,8.0,1189.0
3.0,8.0,1355.2
3.0,8.0,1265.8
3.0,8.0,1182.7
3.0,8.0,1265.0
3.0,8.0,1213.6
3.0,8.0,1137.6
3.0,8.0,1006.2
